id	frequency	board	fill	hasQR
1792c70c82a7c033d133fe281b0296bf	742	Rb,Kb,Pb,Nb,Bw,Kw,Pw,Qb,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Rb,,,,,,,Rw,Nw,,,,,,,Pb,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Kb,Pw,Qw,Bb,Rw,Pb,Qb,Nb	lightGray	0
17aa17652de191da5deb3d435ceba14e	783	Rb,Pw,Qw,Bw,Rb,Pb,Qb,Rb,Bw,,,,,,,Qb,Nb,,,,,,,Nw,Rw,,,Nw,Nw,,,Pw,Kw,,,Nw,Nw,,,Kw,Bb,,,,,,,Bw,Nw,,,,,,,Nb,Pw,Pb,Rw,Bw,Qb,Pw,Rb,Qw	darkRed	0
186332c89db649fcfde5a36e4cd4b2dc	60	Rb,Bw,Nb,Pw,Kw,Bb,Nw,Rw,Pb,,,,,,,Rb,Qb,,,,,,,Nw,Bb,,,Pw,Pw,,,Qb,Rw,,,Pw,Pw,,,Kw,Pw,,,,,,,Rw,Qw,,,,,,,Nb,Nb,Kb,Pb,Nb,Bw,Kw,Pw,Nw	lightRed	0
187b649bdd9616e34588aa364057be36	4014	Rb,Qb,Bw,Rw,Pb,Qw,Bb,Nb,Rb,,,,,,,Nb,Bw,,,,,,,Qw,Qw,,,,,,,Kb,Pw,,,,,,,Rb,Rw,,,,,,,Nw,Bb,,,,,,,Qb,Bb,Pb,Nw,Bw,Kb,Pw,Nb,Qw	darkRed	0
188cd42a50566928703cc4217efa1afb	299	Pw,Bb,Rw,Kb,Qw,Nw,Rb,Pw,Rw,,,,,,,Nw,Pb,,,,,,,Pb,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Nb,Pw,,,,,,,Pw,Qb,Pw,Rb,Bw,Qb,Pb,Rw,Bw	lightGray	0
18ab2508a2d8d77dd6ee8915b378d8f5	451	Kb,Kb,Qw,Nb,Rw,Kw,Qb,Kw,Pw,,,,,,,Pw,Kw,,,,,,,Rb,Bw,,,Pb,Pb,,,Bb,Nb,,,Pb,Pb,,,Qw,Pb,,,,,,,Pb,Qb,,,,,,,Rw,Kb,Bw,Rb,Kw,Qb,Nb,Rw,Kb	darkGray	1
19155c618b6c50f1df9ef202bf707eeb	3390	Bw,Nw,Bb,Kb,Pb,Nb,Bw,Nw,Pb,,,,,,,Qw,Kb,,,,,,,Bb,Bb,,,Pb,Pb,,,Rb,Nw,,,Pb,Pb,,,Pw,Pw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,Nw,Qb,Kb,Rb,Nb,Qw,Kb	lightRed	0
19b7f06c5bd45bc083c5b28de5fb5de9	3236	Qw,Pb,Qb,Bw,Nb,Pw,Qw,Bb,Nb,,,,,,,Pb,Rw,,,,,,,Qb,Kb,,,Qb,Qb,,,Bw,Qw,,,Qb,Qb,,,Rb,Nw,,,,,,,Pw,Rb,,,,,,,Qw,Pw,Nw,Qb,Kb,Rb,Nb,Qw,Bw	lightGray	0
1ad433ae1500281d9ce883176bf10d72	2178	Nw,Kb,Pb,Nb,Bw,Kw,Pw,Bw,Rw,,,,,,,Kb,Kw,,,,,,,Qw,Qw,,,Rb,Rb,,,Nb,Nb,,,Rb,Rb,,,Rw,Rb,,,,,,,Kw,Kb,,,,,,,Qb,Qw,Bb,Nw,Pb,Kb,Qw,Nb,Pb	lightRed	0
1b489660166355c98e7c30207680e560	92	Pb,Nb,Pw,Kw,Bb,Nw,Pb,Rw,Rb,,,,,,,Kw,Kb,,,,,,,Rw,Qw,,,Nb,Nb,,,Nw,Nb,,,Nb,Nb,,,Qb,Rw,,,,,,,Kb,Kw,,,,,,,Rb,Kw,Bb,Qw,Pb,Nw,Bw,Kb,Rb	lightGray	1
1bbb30ccd0208560682cb9f7d4610f17	2717	Nw,Qw,Kb,Rb,Nw,Qb,Pb,Qb,Nw,,,,,,,Qw,Rb,,,,,,,Bb,Pw,,,,,,,Rb,Qw,,,,,,,Pw,Nb,,,,,,,Qb,Rw,,,,,,,Bw,Qb,Pb,Qb,Bb,Rw,Pw,Qw,Bb	lightGray	0
1bd6d5f68a3d27644b646dfdf931de21	1710	Rw,Pw,Kw,Bb,Nw,Pb,Kb,Kw,Qw,,,,,,,Nb,Pw,,,,,,,Qw,Rw,,,,,,,Kb,Bb,,,,,,,Rb,Qb,,,,,,,Nw,Kw,,,,,,,Qb,Bw,Rw,Kw,Qw,Nb,Rb,Kb,Bw	darkRed	0
1be441a7753a97c707d12223a4366612	2048	Rw,Kw,Bb,Rb,Pw,Qb,Bw,Pw,Nb,,,,,,,Qw,Pw,,,,,,,Pw,Kw,,,,,,,Rb,Bb,,,,,,,Bw,Nw,,,,,,,Qb,Pb,,,,,,,Pb,Kb,Nb,Bw,Kb,Pb,Nw,Bb,Nw	lightGray	0
1c27aefb4d964afa3bea7a4b46f47c1d	3577	Pb,Nb,Qw,Kw,Rw,Nw,Bb,Pw,Nb,,,,,,,Rb,Qw,,,,,,,Pw,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Bw,,,,,,,Rw,Qb,,,,,,,Pb,Bw,Rb,Kb,Qb,Nw,Rw,Kw,Rb	lightGray	0
1c4b8e5ef4efff4b9b3951de1e290f0c	1505	Rb,Pw,Qw,Bb,Rw,Pb,Qb,Kw,Pw,,,,,,,Nw,Nb,,,,,,,Rb,Bw,,,,,,,Pw,Kb,,,,,,,Qw,Rb,,,,,,,Nb,Nw,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Rb,Bw,Nb	darkGray	0
1c5d5dfe93763c27692655797d88a3dd	3856	Kw,Nw,Bb,Qw,Pw,Nb,Bw,Pb,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Qb,,,,,,,Kb,Bw,,,,,,,Pb,Rb,,,,,,,Nw,Kb,,,,,,,Qb,Qw,Bb,Rw,Pb,Qb,Bw,Nb,Kw	darkRed	0
1c641254e0d13c37b355f50c5df23c11	2105	Kb,Pb,Nw,Bb,Kw,Rw,Nb,Kb,Kb,,,,,,,Pb,Rb,,,,,,,Kb,Nw,,,Qw,Qw,,,Bb,Qb,,,Qw,Qw,,,Nw,Kw,,,,,,,Pw,Rw,,,,,,,Kw,Pb,Kb,Qw,Nw,Rb,Kw,Qb,Rw	darkGray	0
1d6670987a594df6956c62bbb7729d3f	111	Rw,Nb,Qw,Kb,Rb,Nw,Qb,Nw,Kw,,,,,,,Pb,Rw,,,,,,,Rw,Nw,,,Kb,Kb,,,Bw,Qb,,,Kb,Kb,,,Qb,Kb,,,,,,,Pw,Rb,,,,,,,Rb,Rb,Kw,Pw,Nw,Bb,Kb,Pb,Bb	darkGray	1
1df85e1036038d55cbb7def2a28e20e3	599	Bb,Bb,Kw,Pb,Nw,Bw,Kb,Bb,Pw,,,,,,,Rb,Qw,,,,,,,Pw,Bb,,,Rb,Rb,,,Qb,Rw,,,Rb,Rb,,,Bw,Pb,,,,,,,Rw,Qb,,,,,,,Pb,Pw,Bw,Qb,Pw,Rb,Bb,Qw,Bb	lightRed	0
1ea209b39bc725b4eb0d0f7f2ac6155a	3148	Kb,Qb,Bw,Rb,Pw,Qw,Bb,Pw,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Rb,,,,,,,Qb,Pw,,,,,,,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Nw,Bw,Pw,Nb,Bw,Kb,Rb,Nw,Nb	lightGray	0
1ec469d309fdbf9878c3de9e0468ce67	3178	Nb,Nb,Bw,Kw,Pw,Nw,Bb,Kw,Bb,,,,,,,Bb,Kw,,,,,,,Kw,Pw,,,,,,,Pw,Nb,,,,,,,Nb,Bw,,,,,,,Bw,Kb,,,,,,,Kb,Rw,Rw,Nb,Qb,Kw,Rb,Bw,Qb	darkRed	1
1f5480c86bd3786b24cad93b4b3428a4	725	Qb,Rw,Nb,Qw,Kb,Rb,Nw,Kw,Pb,,,,,,,Kb,Qb,,,,,,,Pb,Bw,,,,,,,Nb,Rb,,,,,,,Bw,Pw,,,,,,,Kw,Qw,,,,,,,Pw,Pb,Rw,Kw,Qb,Nw,Pb,Kb,Pb	lightRed	0
1f6b0bbe2eb4e3a10577013f6b5e1c94	3317	Bw,Kw,Qb,Nb,Rw,Kb,Qw,Qw,Kw,,,,,,,Nb,Rw,,,,,,,Qw,Nw,,,,,,,Kb,Qb,,,,,,,Rb,Kb,,,,,,,Nw,Rb,,,,,,,Qb,Kb,Pw,Qw,Bw,Rb,Pb,Qb,Qb	lightGray	0
1ffea74b21858eb56c5db4f91ff1be79	3962	Kw,Rw,Nb,Qb,Kw,Rb,Nw,Kb,Pw,,,,,,,Nw,Qw,,,,,,,Rb,Bw,,,,,,,Pw,Rb,,,,,,,Qw,Pb,,,,,,,Bb,Qb,,,,,,,Rw,Bb,Pb,Qb,Bb,Rw,Pw,Qw,Bw	lightGray	0
20087b0aa82ccc5742c7dfa5671165c2	3086	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Pw,,,,,,,Kw,Kw,,,,,,,Pw,Bb,,,,,,,Nb,Nw,,,,,,,Bw,Rb,,,,,,,Kb,Kb,,,,,,,Pb,Pw,Qb,Nw,Rw,Kw,Qw,Bb,Nb	lightRed	0
2026f1d06f7f5fbffefcbb14d004c23b	3430	Qw,Qb,Bw,Rw,Pb,Qw,Bb,Pw,Qw,,,,,,,Rb,Nb,,,,,,,Bw,Rw,,,Pb,Pb,,,Qb,Kw,,,Pb,Pb,,,Pb,Qb,,,,,,,Rw,Nw,,,,,,,Nb,Rb,Rw,Nb,Qb,Pb,Rb,Bw,Rw	lightGray	0
204d6586ea8e8107832151129b475e1a	3993	Bb,Kb,Qw,Nw,Rb,Kw,Qb,Nw,Bw,,,,,,,Nw,Nb,,,,,,,Bb,Pw,,,,,,,Kb,Kw,,,,,,,Pb,Bb,,,,,,,Nb,Nw,,,,,,,Bw,Pb,Qb,Kw,Rb,Nw,Qw,Kb,Nb	lightGray	0
20965978243d158b91a4e52778ada03c	1322	Rb,Pw,Rb,Nw,Qb,Kw,Rw,Rw,Rw,,,,,,,Nw,Kw,,,,,,,Pb,Qw,,,Bb,Bb,,,Kw,Nb,,,Bb,Bb,,,Bb,Rb,,,,,,,Rb,Pw,,,,,,,Pw,Rb,Bb,Qw,Pw,Rb,Bw,Qb,Rb	lightGray	0
20c5b8f49ba8a38a4727b2562896b50c	361	Bb,Bb,Nw,Pb,Kb,Bw,Nb,Nb,Pb,,,,,,,Nb,Rw,,,,,,,Bw,Bw,,,,,,,Kb,Qb,,,,,,,Pb,Pw,,,,,,,Nw,Rb,,,,,,,Bb,Bw,Bb,Kw,Pw,Nb,Qw,Kb,Rb	darkGray	0
20c6a170a342f31bef1ce0ac510967f4	1798	Pw,Nb,Rw,Kw,Qb,Nw,Rb,Kw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Kw,,,Bw,Bw,,,Pb,Pw,,,Bw,Bw,,,Rw,Rb,,,,,,,Bw,Bw,,,,,,,Qb,Bw,Bb,Nw,Pb,Kb,Bw,Nb,Kb	lightGray	0
20e93ffaec0d67ae8fb4a5ccf6d8f012	538	Qw,Pw,Qw,Bw,Rb,Pb,Qb,Pb,Rw,,,,,,,Qw,Bb,,,,,,,Nb,Qw,,,,,,,Rb,Pw,,,,,,,Kb,Nb,,,,,,,Qb,Bw,,,,,,,Nw,Qb,Kb,Qw,Nw,Rb,Kw,Qb,Kw	darkRed	0
21db4b882a95f56dac1e4f4415cc7233	506	Rb,Pw,Kw,Bw,Nb,Pb,Kb,Kw,Kw,,,,,,,Qb,Bb,,,,,,,Kw,Nb,,,,,,,Rb,Pw,,,,,,,Nw,Kb,,,,,,,Qw,Bw,,,,,,,Kb,Kw,Nb,Rw,Kb,Qw,Nw,Rb,Qb	lightRed	0
2293e9c9fb3d2b6ecf0a2a2d957d5a71	2328	Rb,Nw,Rb,Kw,Qb,Nb,Rw,Kw,Rw,,,,,,,Rb,Bb,,,,,,,Pw,Qb,,,Nb,Nb,,,Qb,Pb,,,Nb,Nb,,,Bw,Rb,,,,,,,Nw,Bw,,,,,,,Pb,Kb,Rb,Nw,Qb,Kw,Rw,Nb,Kb	lightGray	0
2310d2eb54ed84d47908f5e53e8d1dcc	73	Bw,Rw,Bb,Qw,Pw,Rb,Bw,Pw,Nw,,,,,,,Rb,Bb,,,,,,,Kb,Kb,,,Bw,Bw,,,Qw,Pb,,,Bw,Bw,,,Nb,Nb,,,,,,,Rw,Bw,,,,,,,Kw,Nw,Nw,Pb,Kb,Bw,Nb,Pw,Rw	lightGray	0
241b90d6baf23f069734e0811e5d3317	745	Pw,Qb,Bw,Rw,Kw,Qw,Bb,Rb,Pw,,,,,,,Nw,Nb,,,,,,,Rb,Bb,,,Bb,Bb,,,Kw,Kw,,,Bb,Bb,,,Qb,Pb,,,,,,,Bb,Nw,,,,,,,Rw,Bb,Kw,Pw,Nb,Bw,Kb,Pb,Nw	darkRed	0
243fbf486294894d4af9534ee5ac2e11	22705	Qb,Pw,Rb,Bw,Qb,Pb,Rw,Bw,Qw,,,,,,,Nw,Kb,,,,,,,Qb,Rw,,,,,,,Kb,Nb,,,,,,,Rb,Qb,,,,,,,Nb,Kw,,,,,,,Qw,Qb,Rb,Kb,Qb,Nw,Rw,Pb,Pb	darkGray	0
2476668b2778f80b74b50d6679111fe4	199	Rw,Bb,Nw,Pb,Kb,Bw,Nb,Rw,Rw,,,,,,,Kw,Rw,,,,,,,Rw,Rw,,,,,,,Nb,Rw,,,,,,,Bw,Rw,,,,,,,Kb,Rw,,,,,,,Rb,Rw,Kb,Rb,Nw,Qb,Kw,Pw,Kw	lightGray	0
248b763831f62e1ac404aa3f6703c388	1519	Pw,Rw,Pb,Qw,Bb,Rb,Pw,Rw,Pw,,,,,,,Pw,Kw,,,,,,,Qw,Bb,,,Qw,Qw,,,Bw,Nw,,,Qw,Qw,,,Rb,Pb,,,,,,,Pb,Kb,,,,,,,Qb,Bb,Kb,Pb,Nw,Bb,Kw,Pw,Kw	lightGray	0
24da127d75110ef3f15632b02a24c58c	2039	Kb,Rw,Pb,Qw,Bb,Rb,Pw,Nw,Kw,,,,,,,Qw,Rw,,,,,,,Nb,Nb,,,,,,,Rw,Qw,,,,,,,Kw,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Rb,Rw,Bb,Qb,Pb,Rb,Bw,Kb	lightGray	0
24e24caab66daf6dacdffbe904593bdb	1639	Pw,Kb,Bw,Nw,Pb,Kw,Bb,Kw,Bb,,,,,,,Qb,Qw,,,,,,,Nw,Pw,,,,,,,Rw,Rb,,,,,,,Kw,Bw,,,,,,,Qw,Qb,,,,,,,Nb,Qb,Rw,Kw,Qw,Nb,Rb,Kb,Rw	darkRed	0
258df919633d4d7a0beb8d869b19e346	3759	Rw,Nw,Pb,Kb,Bw,Nb,Pw,Bb,Qw,,,,,,,Kb,Bb,,,,,,,Qw,Rb,,,,,,,Nb,Pw,,,,,,,Rw,Qb,,,,,,,Kw,Bw,,,,,,,Qb,Kw,Bb,Nw,Pb,Kb,Bw,Nb,Qw	lightRed	0
2675c8f8dd14806c60ddfbce09ba3fb8	244	Rb,Kw,Rw,Nw,Qb,Kb,Rb,Rw,Rb,,,,,,,Nw,Nw,,,,,,,Pb,Qw,,,,,,,Kw,Kb,,,,,,,Bb,Rw,,,,,,,Nb,Nb,,,,,,,Pw,Bb,Nw,Rb,Kw,Qb,Nb,Pw,Rw	lightRed	0
26f05ba9f0400eb8888af309f2b4db9b	1686	Qb,Rw,Pb,Qw,Bb,Rb,Pw,Pw,Qw,,,,,,,Qb,Pw,,,,,,,Bw,Rb,,,Rb,Rb,,,Rw,Bw,,,Rb,Rb,,,Pb,Qb,,,,,,,Qw,Pb,,,,,,,Bb,Qb,Kw,Rw,Nb,Qw,Pw,Rb,Qw	lightRed	0
26f8c8fac89b1c3fa35b6bfeef2dabd0	1817	Rw,Nb,Qw,Kw,Rw,Bw,Qb,Kw,Bb,,,,,,,Kw,Rw,,,,,,,Qb,Pw,,,,,,,Nb,Qw,,,,,,,Rw,Bw,,,,,,,Kb,Rb,,,,,,,Qw,Nw,Nw,Rb,Kb,Qw,Nb,Rw,Pw	lightRed	0
2717128121ee66745b46388c7067e4a8	2567	Qb,Qb,Kw,Rb,Nw,Qw,Kb,Bb,Pb,,,,,,,Qb,Nw,,,,,,,Kw,Bb,,,,,,,Rw,Kw,,,,,,,Nb,Rw,,,,,,,Qw,Nb,,,,,,,Kb,Kb,Bb,Qw,Pb,Rw,Bw,Qb,Qb	lightGray	0
278937565c6d3a933fb646db196d8ce2	1461	Qb,Nw,Pb,Kw,Bb,Nb,Pw,Kw,Kb,,,,,,,Rw,Bw,,,,,,,Kw,Nb,,,,,,,Qb,Pw,,,,,,,Nw,Kw,,,,,,,Rb,Bb,,,,,,,Kb,Kb,Nb,Bw,Kb,Pb,Nw,Qb,Bw	darkRed	1
2834fd63d6d1980b7fcb2f40c3602ce0	2079	Qb,Pw,Kw,Bb,Nw,Pb,Kb,Bw,Nb,,,,,,,Qw,Bw,,,,,,,Bb,Kb,,,,,,,Rb,Pb,,,,,,,Pw,Nw,,,,,,,Qb,Bb,,,,,,,Bw,Nb,Bb,Nw,Pw,Kw,Bw,Nb,Nb	lightRed	1
28a48ec35cd6a0717e1089f76d199166	1458	Pb,Pw,Nb,Bb,Kw,Pb,Nw,Bb,Pw,,,,,,,Kw,Rb,,,,,,,Qb,Bw,,,Pb,Pb,,,Nw,Qb,,,Pb,Pb,,,Rb,Pb,,,,,,,Kb,Rw,,,,,,,Qw,Kb,Pw,Qw,Bw,Rb,Pb,Qb,Rw	lightGray	0
28d1fcd901961d1d3fefe87784fbc002	3887	Nb,Qw,Kb,Rb,Nw,Qb,Kw,Kw,Nb,,,,,,,Qw,Pw,,,,,,,Bb,Kb,,,,,,,Rb,Bw,,,,,,,Pw,Nw,,,,,,,Qb,Pb,,,,,,,Bw,Kw,Nb,Bw,Kb,Pb,Nw,Bb,Pb	lightRed	0
2979f75ddd1dc4deb6ffefb540b22369	1827	Bb,Qw,Kb,Rw,Nb,Qb,Kw,Rw,Kb,,,,,,,Rw,Qw,,,,,,,Rw,Nw,,,Kb,Kb,,,Rw,Rb,,,Kb,Kb,,,Rw,Kw,,,,,,,Rw,Qb,,,,,,,Rw,Kb,Pb,Nw,Bb,Kw,Pw,Nb,Rw	lightRed	0
298704271bee7e34bdf28b6a944d0cc0	975	Rw,Bb,Kw,Pw,Rb,Bw,Qb,Rw,Rw,,,,,,,Rb,Rw,,,,,,,Bw,Rw,,,Pb,Pb,,,Qb,Rw,,,Pb,Pb,,,Pb,Rw,,,,,,,Rw,Rw,,,,,,,Bb,Rw,Qw,Pw,Rb,Bw,Qb,Pb,Pb	darkGray	0
29a13884ba42da96463bc4c6e2024ce7	3154	Bw,Rw,Kw,Qw,Nb,Rb,Kb,Bw,Qw,,,,,,,Nb,Kb,,,,,,,Rw,Rw,,,,,,,Kb,Bb,,,,,,,Qw,Qb,,,,,,,Nw,Pb,,,,,,,Rb,Pw,Qb,Bw,Rw,Pb,Qw,Bb,Rw	lightRed	0
2a986022b712032351422e1d39b06e60	1801	Bb,Rw,Bb,Qw,Pw,Rb,Bw,Rb,Kw,,,,,,,Pw,Pw,,,,,,,Rb,Nw,,,Nw,Nw,,,Bb,Bb,,,Nw,Nw,,,Qw,Qb,,,,,,,Pb,Pb,,,,,,,Rw,Kb,Pb,Qb,Bw,Rb,Pw,Qw,Qw	darkGray	0
2aeccc46c1e99ef6cc1df6df6a289586	1005	Bw,Qw,Bb,Rb,Pw,Qb,Bw,Qw,Pw,,,,,,,Bb,Kw,,,,,,,Kw,Bb,,,Nb,Nb,,,Pw,Nw,,,Nb,Nb,,,Rb,Pb,,,,,,,Bw,Kb,,,,,,,Qb,Bw,Kb,Rb,Nw,Qb,Kw,Rw,Nb	lightGray	0
2afd02a8abdac460d0d961c0462c1f5a	306	Rb,Kw,Bb,Nw,Pb,Kb,Bw,Kw,Qw,,,,,,,Bw,Kb,,,,,,,Nb,Rw,,,Rw,Rw,,,Pw,Nb,,,Rw,Rw,,,Kw,Bb,,,,,,,Bb,Kw,,,,,,,Nw,Kw,Bb,Nw,Pw,Kw,Bw,Nb,Rw	lightRed	0
2b1589b449fecf65ecb4868a3737625d	2175	Pw,Pb,Qb,Bw,Rb,Pw,Qw,Bw,Qb,,,,,,,Qb,Kw,,,,,,,Nw,Rb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Kw,Qw,,,,,,,Qw,Kb,,,,,,,Nb,Nw,Qw,Pw,Rw,Bb,Qb,Kw,Kw	darkRed	0
2b92555b17bce8d22d00ca999e98287c	4057	Bw,Kb,Pb,Nb,Bw,Kw,Pw,Kw,Pb,,,,,,,Pw,Qb,,,,,,,Rb,Bb,,,Pw,Pw,,,Bb,Rw,,,Pw,Pw,,,Qw,Pw,,,,,,,Pb,Qw,,,,,,,Rw,Kw,Rw,Pb,Qw,Bb,Rb,Pw,Pw	lightGray	0
2be55c037876c1ea5d1da9a9827090ef	2862	Pw,Bw,Rb,Pw,Qw,Bb,Rw,Bw,Qb,,,,,,,Qw,Kw,,,,,,,Pw,Rb,,,,,,,Nw,Nw,,,,,,,Bb,Qw,,,,,,,Kb,Kb,,,,,,,Pb,Pb,Bw,Qb,Pw,Rb,Bb,Qw,Bb	darkRed	1
2becec80caefb27fdeeac82f23323e1a	3196	Kb,Nw,Rb,Kb,Qw,Bb,Rw,Nw,Nw,,,,,,,Pw,Pb,,,,,,,Qw,Kb,,,Kb,Kb,,,Bb,Bw,,,Kb,Kb,,,Rw,Nb,,,,,,,Pb,Pw,,,,,,,Qb,Bw,Rw,Pb,Qb,Bw,Rb,Pw,Pb	darkRed	0
2c53f95e1ca8e1754cfc3773082a9579	1349	Kw,Nb,Pw,Kw,Bb,Nw,Pb,Kw,Nb,,,,,,,Nw,Pw,,,,,,,Rb,Qb,,,Pb,Pb,,,Kw,Bw,,,Pb,Pb,,,Qb,Rw,,,,,,,Nb,Pb,,,,,,,Rw,Bw,Qw,Pw,Rw,Bb,Qb,Pb,Kb	darkGray	0
2c7fae20b07e6f6e1699a5481f893f53	2604	Rw,Pb,Qb,Bw,Rb,Pw,Qw,Nb,Rw,,,,,,,Qw,Rw,,,,,,,Bb,Rw,,,Pb,Pb,,,Rb,Rw,,,Pb,Pb,,,Pw,Rw,,,,,,,Qb,Rw,,,,,,,Bw,Rw,Bw,Qb,Pb,Rw,Bb,Qw,Qb	darkGray	0
2cf35a487ea5a111a89ca2e88e3c604f	818	Kw,Kw,Pw,Nw,Bb,Kb,Pb,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Rw,,,,,,,Kw,Pb,,,,,,,Pw,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Bb,Pb,Nw,Qw,Kb,Pw,Nb,Nb	darkRed	0
2d101e92116400a4ae12c844cebdeeb9	3269	Nw,Nw,Qb,Kw,Rw,Nb,Qw,Rb,Nb,,,,,,,Bw,Bw,,,,,,,Qb,Kw,,,,,,,Pb,Pw,,,,,,,Rw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Pw,Nb,Rw,Kb,Qw,Nw,Rb,Pb	lightGray	0
2d385837a27482f7e0f7012f6dbf9387	485	Rw,Rw,Pb,Qw,Bb,Rb,Pw,Kw,Kb,,,,,,,Pw,Pb,,,,,,,Qw,Nb,,,,,,,Bb,Bw,,,,,,,Rw,Kw,,,,,,,Pb,Rw,,,,,,,Qb,Rw,Rw,Bb,Qw,Pw,Nb,Bw,Kw	darkRed	0
2e1832250f37ccbc5bae8263a88f5676	478	Pb,Pw,Qw,Bb,Rw,Kw,Qb,Rw,Nb,,,,,,,Nw,Bw,,,,,,,Bb,Kb,,,,,,,Kb,Pb,,,,,,,Pb,Nw,,,,,,,Nb,Bb,,,,,,,Bw,Pb,Pw,Qw,Bw,Rb,Pb,Kb,Qw	darkGray	0
2e32f96d95d1207f64948b5b4a94a460	2629	Pw,Bw,Nb,Pw,Kw,Bb,Nw,Pb,Rw,,,,,,,Rb,Nb,,,,,,,Nw,Qb,,,Pb,Pb,,,Qb,Kw,,,Pb,Pb,,,Kw,Pb,,,,,,,Rw,Nw,,,,,,,Nb,Bw,Kb,Bw,Nw,Pb,Kw,Bb,Nb	darkGray	0
2e86040d6eae4158a100fa9d69e95103	3600	Rb,Kb,Qw,Nw,Rb,Kw,Qb,Bb,Kw,,,,,,,Bb,Bb,,,,,,,Kw,Nb,,,,,,,Pw,Pw,,,,,,,Nb,Kb,,,,,,,Bw,Bw,,,,,,,Qb,Kb,Kw,Pw,Nb,Bw,Kb,Pb,Bw	darkRed	0
2ea4b7ef92be20a472d8e1af78ec4833	3265	Kb,Bw,Nb,Pb,Kb,Bb,Nw,Nw,Kw,,,,,,,Qb,Bb,,,,,,,Kw,Nw,,,,,,,Pw,Pb,,,,,,,Nb,Kb,,,,,,,Bw,Bw,,,,,,,Kb,Bb,Nb,Bw,Kb,Pb,Nw,Bb,Bw	lightGray	0
2eb6537e1343c8fdfb253a1290db079b	3383	Bb,Bw,Rb,Pb,Qb,Bb,Rw,Qb,Rw,,,,,,,Nw,Nb,,,,,,,Qb,Qw,,,Pb,Pb,,,Kw,Kb,,,Pb,Pb,,,Pw,Rb,,,,,,,Nb,Nw,,,,,,,Bw,Qb,Kw,Pw,Nw,Bb,Kb,Pb,Bb	darkRed	0
2ede3d3c8b9ad8d2717e7a31aea98377	3083	Kb,Bb,Kw,Pw,Nb,Bw,Kb,Bb,Nb,,,,,,,Bb,Qw,,,,,,,Qw,Kw,,,Pb,Pb,,,Pw,Rw,,,Pb,Pb,,,Rb,Nw,,,,,,,Bw,Qb,,,,,,,Qb,Bb,Rb,Kb,Qb,Nw,Rw,Pb,Rw	darkGray	1
2ef8e86f2e33225e484742bf3af9f6cc	983	Rb,Qw,Kb,Rw,Nb,Qb,Kw,Kw,Pb,,,,,,,Pw,Rw,,,,,,,Kw,Bb,,,Nb,Nb,,,Bw,Qw,,,Nb,Nb,,,Nb,Pw,,,,,,,Pb,Rb,,,,,,,Kb,Nw,Bw,Nb,Pb,Kb,Bb,Nw,Kb	lightRed	0
2f5e4355a7d8f7f7a67377962ebe4217	4023	Rb,Kb,Qw,Nb,Rw,Kw,Qb,Bw,Kw,,,,,,,Nw,Qb,,,,,,,Pb,Nw,,,Nb,Nb,,,Kb,Rb,,,Nb,Nb,,,Bw,Kb,,,,,,,Nb,Qw,,,,,,,Pw,Kb,Pb,Kb,Bb,Nw,Pw,Kw,Nw	lightGray	0
2f6cab4c667884467ced13a4661a5b95	2196	Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb,Rw,,,,,,,Bw,Rw,,,,,,,Qb,Rw,,,,,,,Pw,Rw,,,,,,,Rb,Rw,,,,,,,Bb,Rw,,,,,,,Qw,Rw,Rb,Bw,Qw,Pw,Nw,Bb,Kw	darkRed	0
2fa121da08961df9f1aa7f2daf3176bb	2768	Pw,Qw,Bb,Rw,Pb,Qb,Bw,Pb,Rb,,,,,,,Nw,Pw,,,,,,,Rb,Qb,,,,,,,Kw,Bw,,,,,,,Qb,Rw,,,,,,,Nb,Pb,,,,,,,Rw,Kb,Nb,Bw,Kb,Pb,Nw,Bb,Qb	darkGray	0
2fd31b1418063f0d577f87d64367afb7	2882	Nw,Qb,Bw,Rw,Pb,Qw,Bb,Bb,Nb,,,,,,,Bb,Rw,,,,,,,Nw,Kb,,,Pb,Pb,,,Pw,Qw,,,Pb,Pb,,,Kw,Nw,,,,,,,Bw,Rb,,,,,,,Nb,Bw,Bb,Qw,Pw,Rb,Bw,Kb,Bw	lightRed	0
