id	frequency	board	fill	hasQR	fen	verifiedCount
73564ecd9d202ce654d35f6f93f71676	657	Pb,Kb,Bw,Nb,Pw,Kw,Bb,Bb,Kw,,,,,,,Bw,Bb,,,,,,,Qb,Nw,,,,,,,Pb,Pb,,,,,,,Rw,Kb,,,,,,,Bb,Bw,,,,,,,Qw,Pw,Kb,Pb,Nb,Bw,Kw,Pw,Nw	lightGray	0	pkBnPKbb/K6B/b6q/N6p/p6R/k6b/B6Q/PkpnBKPN	3
c0d73e62ef30a75bfa63486eb0a7c2e5	658	Kb,Nw,Rb,Kb,Qw,Nb,Rw,Qb,Kb,,,,,,,Bw,Rb,,,,,,,Kb,Nw,,,Rb,Rb,,,Rw,Bb,,,Rb,Rb,,,Nb,Kw,,,,,,,Bb,Pw,,,,,,,Kw,Bw,Pb,Qb,Bw,Rb,Kb,Qw,Qw	darkRed	0	kNrkQnRq/k6B/r6k/N2rr2R/b2rr2n/K6b/P6K/BpqBrkQQ	1
5992332c647bbfa65674b4829c2200f7	662	Bw,Pw,Kw,Bb,Nw,Pb,Qb,Pw,Nw,,,,,,,Nb,Rb,,,,,,,Qw,Kw,,,,,,,Kb,Qb,,,,,,,Rb,Nb,,,,,,,Nw,Rw,,,,,,,Qb,Pb,Pw,Kw,Qb,Nw,Rb,Kb,Bb	lightGray	0	BPKbNpqP/N6n/r6Q/K6k/q6r/n6N/R6q/pPKqNrkb	1
e43be8bdf131d6aae3c2ef1c9c98000d	666	Nb,Bb,Kw,Pb,Nw,Bw,Qb,Kw,Pb,,,,,,,Qb,Rw,,,,,,,Nw,Bw,,,,,,,Rb,Qb,,,,,,,Kb,Pw,,,,,,,Qw,Rb,,,,,,,Nb,Rw,Kb,Rb,Nw,Qb,Kw,Rw,Nb	darkGray	0	nbKpNBqK/p6q/R6N/B6r/q6k/P6Q/r6n/RkrNqKRn	1
c293d661b2ef71b793f4c2186760d3c2	669	Qw,Rw,Nb,Qb,Kw,Rb,Bw,Pb,Kw,,,,,,,Kb,Pw,,,,,,,Rb,Nw,,,,,,,Nb,Bb,,,,,,,Qw,Kb,,,,,,,Kw,Pb,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Nb,Bw,Kw	darkRed	0	QRnqKrBp/K6k/P6r/N6n/b6Q/k6K/p6R/RRbQPnBK	1
75f1d3deb50e0bdb3142b7a6117a4008	678	Rw,Bb,Rw,Pw,Qw,Bw,Rb,Rw,Kw,,,,,,,Rb,Qb,,,,,,,Bw,Nb,,,Nb,Nb,,,Qb,Rw,,,Nb,Nb,,,Pb,Kb,,,,,,,Rw,Qw,,,,,,,Bb,Kw,Rb,Nw,Qb,Kw,Rw,Nb,Bw	darkGray	0	RbRPQBrR/K6r/q6B/n2nn2q/R2nn2p/k6R/Q6b/KrNqKRnB	1
f6878b5a5e3b1aa04e27a3da238f0342	685	Qb,Rb,Kb,Qb,Nw,Rw,Kw,Qw,Bw,,,,,,,Nb,Rb,,,,,,,Rw,Pw,,,,,,,Kb,Qw,,,,,,,Qw,Nb,,,,,,,Nw,Rw,,,,,,,Rb,Bw,Kw,Bb,Nw,Pb,Kb,Bw,Kw	lightRed	0	qrkqNRKQ/B6n/r6R/P6k/Q6Q/n6N/R6r/BKbNpkBK	1
27673a8f1d50329c7e0f950fb47ed41f	690	Kw,Kb,Pb,Nb,Bw,Kw,Pw,Kb,Bw,,,,,,,Rw,Rb,,,,,,,Pb,Pb,,,Pw,Pw,,,Qw,Qb,,,Pw,Pw,,,Bb,Bb,,,,,,,Rb,Rw,,,,,,,Pw,Qb,Qw,Pw,Rw,Bb,Qb,Pb,Nw	lightGray	0	KkpnBKPk/B6R/r6p/p2PP2Q/q2PP2b/b6r/R6P/qQPRbqpN	1
7e7410a94b677d583a704dc251e7b812	692	Bb,Qw,Bb,Rb,Pw,Qb,Bw,Kb,Kb,,,,,,,Qb,Bw,,,,,,,Kw,Nb,,,,,,,Rw,Pw,,,,,,,Nb,Kw,,,,,,,Qw,Bb,,,,,,,Kb,Rb,Nw,Rb,Kb,Qw,Nb,Rw,Pw	darkGray	0	bQbrPqBk/k6q/B6K/n6R/P6n/K6Q/b6k/rNrkQnRP	1
0c4a5fcee6056bbbb5bfbc876b80506a	697	Kw,Nb,Qw,Kb,Rb,Nw,Qb,Kb,Rw,,,,,,,Kw,Bb,,,,,,,Pw,Qb,,,,,,,Nw,Pb,,,,,,,Qb,Rb,,,,,,,Kb,Bw,,,,,,,Rb,Rb,Bw,Rb,Pb,Qb,Bb,Rw,Bb	darkRed	1	KnQkrNqk/R6K/b6P/q6N/p6q/r6k/B6r/rBrpqbRb	1
34f972fbb6c293767cde7cfbb54f3c5d	700	Qb,Qw,Bb,Rb,Pw,Qb,Bw,Qb,Pb,,,,,,,Pw,Rw,,,,,,,Kw,Bb,,,,,,,Bw,Qw,,,,,,,Nb,Pw,,,,,,,Pb,Rb,,,,,,,Kb,Bb,Pb,Rw,Bb,Qw,Pw,Nb,Qb	lightGray	1	qQbrPqBq/p6P/R6K/b6B/Q6n/P6p/r6k/bpRbQPnq	1
e8f7ac927d25942bab889fb93cc420e3	701	Qw,Bw,Qb,Pw,Rb,Bb,Qw,Kb,Qw,,,,,,,Nb,Kb,,,,,,,Rw,Rb,,,Bb,Bb,,,Kb,Nw,,,Bb,Bb,,,Qw,Bb,,,,,,,Nw,Kw,,,,,,,Rb,Qb,Qw,Nb,Rw,Kw,Qb,Nw,Pb	darkGray	1	QBqPrbQk/Q6n/k6R/r2bb2k/N2bb2Q/b6N/K6r/qQnRKqNp	1
63351248b6930ab4ffc3f7635f35ecf1	705	Nw,Qw,Nb,Rw,Pb,Qb,Nw,Bb,Kw,,,,,,,Nb,Pw,,,,,,,Pw,Nw,,,Qw,Qw,,,Kw,Bb,,,Qw,Qw,,,Bb,Kb,,,,,,,Nw,Pb,,,,,,,Pb,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	lightGray	0	NQnRpqNb/K6n/P6P/N2QQ2K/b2QQ2b/k6N/p6p/RRRRRRRR	1
2e2d1e0ee0688d6b997a5bdbc190caee	707	Kb,Rb,Nw,Qw,Kb,Rw,Nb,Pw,Qb,,,,,,,Qb,Bw,,,,,,,Nw,Rb,,,Bb,Bb,,,Rb,Pw,,,Bb,Bb,,,Kb,Qw,,,,,,,Qw,Nb,,,,,,,Nb,Kw,Kw,Rw,Nw,Qb,Kb,Rb,Qb	darkRed	0	krNQkRnP/q6q/B6N/r2bb2r/P2bb2k/Q6Q/n6n/KKRNqkrq	3
164114da8c6a26c2930d69dd79875d6f	711	Bb,Bb,Nw,Pb,Kb,Bw,Rb,Nb,Bw,,,,,,,Bw,Rb,,,,,,,Kb,Pb,,,,,,,Pw,Qb,,,,,,,Nb,Bb,,,,,,,Bb,Rw,,,,,,,Kw,Kw,Rw,Pb,Kb,Bw,Rb,Pw,Kb	lightRed	0	bbNpkBrn/B6B/r6k/p6P/q6n/b6b/R6K/KRpkBrPk	1
ab4f10a507f3336cde249a62176327f0	715	Nw,Nw,Bb,Kb,Pb,Nb,Bw,Rb,Kb,,,,,,,Pw,Qw,,,,,,,Qw,Nb,,,Rw,Rw,,,Bb,Rw,,,Rw,Rw,,,Rw,Kw,,,,,,,Pb,Qb,,,,,,,Qb,Qb,Kb,Rb,Nw,Qb,Kw,Rw,Rw	lightGray	1	NNbkpnBr/k6P/Q6Q/n2RR2b/R2RR2R/K6p/q6q/qkrNqKRR	7
a1e00d99e9c696717b150d821fb44c97	723	Qw,Qb,Bw,Rb,Pw,Kw,Bb,Bw,Bb,,,,,,,Qb,Qw,,,,,,,Nw,Pb,,,,,,,Rw,Rw,,,,,,,Kw,Bw,,,,,,,Qw,Qb,,,,,,,Nb,Kb,Rb,Kb,Qw,Nb,Rw,Kw,Rb	darkGray	0	QqBrPKbB/b6q/Q6N/p6R/R6K/B6Q/q6n/krkQnRKr	1
9b64fda292a5849767e96ed584ff0208	724	Rb,Kb,Rb,Nw,Qb,Kw,Rw,Nb,Qb,,,,,,,Bb,Nw,,,,,,,Qw,Pw,,,Pb,Pb,,,Pb,Kw,,,Pb,Pb,,,Rw,Bw,,,,,,,Bw,Nb,,,,,,,Qb,Qw,Nb,Bw,Kw,Pw,Nw,Qb,Kb	lightRed	0	rkrNqKRn/q6b/N6Q/P2pp2p/K2pp2R/B6B/n6q/QnBKPNqk	1
1f5480c86bd3786b24cad93b4b3428a4	725	Qb,Rw,Nb,Qw,Kb,Rb,Nw,Kw,Pb,,,,,,,Kb,Qb,,,,,,,Pb,Bw,,,,,,,Nb,Rb,,,,,,,Bw,Pw,,,,,,,Kw,Qw,,,,,,,Pw,Pb,Rw,Kw,Qb,Nw,Pb,Kb,Pb	lightRed	0	qRnQkrNK/p6k/q6p/B6n/r6B/P6K/Q6P/pRKqNpkp	3
7d7e683af3a1372c16d00d6d5c44c14e	729	Pw,Pb,Kb,Bw,Nb,Pw,Kw,Nb,Nw,,,,,,,Bw,Qb,,,,,,,Rb,Kw,,,,,,,Pb,Rw,,,,,,,Qb,Nb,,,,,,,Bb,Qw,,,,,,,Rw,Nw,Bb,Nw,Pb,Kb,Bw,Nb,Rw	lightGray	0	PpkBnPKn/N6B/q6r/K6p/R6q/n6b/Q6R/NbNpkBnR	1
50951d57082303d40dd1e9e74813629e	730	Kw,Kb,Qw,Nw,Rb,Pb,Qb,Nb,Kw,,,,,,,Qw,Pw,,,,,,,Nb,Nb,,,Nb,Nb,,,Rw,Bw,,,Nb,Nb,,,Kw,Kb,,,,,,,Qb,Pb,,,,,,,Nw,Qb,Nw,Rb,Kw,Qb,Nb,Rw,Kb	darkRed	0	KkQNrpqn/K6Q/P6n/n2nn2R/B2nn2K/k6q/p6N/qNrKqnRk	1
fd2d29d73b74a1016e2f39f0641f3434	731	Qw,Rb,Bw,Qb,Pb,Rw,Bb,Kw,Kw,,,,,,,Nb,Rw,,,,,,,Bw,Nb,,,Rw,Rw,,,Kb,Qw,,,Rw,Rw,,,Pb,Kb,,,,,,,Nw,Rb,,,,,,,Bb,Qw,Qw,Pw,Rb,Nw,Qb,Kw,Nb	darkGray	0	QrBqpRbK/K6n/R6B/n2RR2k/Q2RR2p/k6N/r6b/QQPrNqKn	1
aca347e6b1eb47a47b1e712409c773e9	732	Qw,Rw,Bb,Qw,Pw,Rb,Bw,Qw,Pw,,,,,,,Nb,Rb,,,,,,,Bw,Bw,,,Qw,Qw,,,Kb,Qb,,,Qw,Qw,,,Pb,Pb,,,,,,,Nw,Rw,,,,,,,Qb,Kb,Bb,Rw,Pw,Qw,Bw,Rb,Kb	darkRed	0	QRbQPrBQ/P6n/r6B/B2QQ2k/q2QQ2p/p6N/R6q/kbRPQBrk	1
2e2b41ba26bb6f8c98f440c6765642bf	739	Qb,Nb,Pw,Kb,Bw,Nw,Pb,Nb,Bw,,,,,,,Bb,Rb,,,,,,,Nw,Pb,,,,,,,Pw,Qb,,,,,,,Kw,Bb,,,,,,,Qw,Rw,,,,,,,Nb,Rw,Pw,Kw,Qb,Nw,Rb,Kb,Nb	lightGray	0	qnPkBNpn/B6b/r6N/p6P/q6K/b6Q/R6n/RPKqNrkn	1
1792c70c82a7c033d133fe281b0296bf	742	Rb,Kb,Pb,Nb,Bw,Kw,Pw,Qb,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Rb,,,,,,,Rw,Nw,,,,,,,Pb,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Kb,Pw,Qw,Bb,Rw,Pb,Qb,Nb	lightGray	0	rkpnBKPq/Q6q/k6B/r6R/N6p/q6Q/K6b/kPQbRpqn	1
241b90d6baf23f069734e0811e5d3317	745	Pw,Qb,Bw,Rw,Kw,Qw,Bb,Rb,Pw,,,,,,,Nw,Nb,,,,,,,Rb,Bb,,,Bb,Bb,,,Kw,Kw,,,Bb,Bb,,,Qb,Pb,,,,,,,Bb,Nw,,,,,,,Rw,Bb,Kw,Pw,Nb,Bw,Kb,Pb,Nw	darkRed	0	PqBRKQbr/P6N/n6r/b2bb2K/K2bb2q/p6b/N6R/bKPnBkpN	1
166cb1f3c9f4c9f53cddb011479a49ac	746	Rb,Bb,Rw,Pb,Qb,Bw,Rb,Kb,Pw,,,,,,,Rw,Kw,,,,,,,Pb,Bw,,,Nw,Nw,,,Qw,Rb,,,Nw,Nw,,,Bb,Pb,,,,,,,Rb,Kb,,,,,,,Pw,Pb,Pw,Rb,Bb,Qw,Pb,Rw,Kw	lightRed	0	rbRpqBrk/P6R/K6p/B2NN2Q/r2NN2b/p6r/k6P/pPrbQpRK	3
d3d3b2b46bfdb933a21475dfc7dc5bbf	747	Bw,Qb,Nw,Rb,Kb,Bw,Nb,Rb,Rw,,,,,,,Pw,Kw,,,,,,,Nb,Qw,,,,,,,Bb,Nb,,,,,,,Kw,Rb,,,,,,,Rb,Kb,,,,,,,Nw,Qb,Pb,Nw,Bw,Kb,Pw,Nb,Qb	lightGray	0	BqNrkBnr/R6P/K6n/Q6b/n6K/r6r/k6N/qpNBkPnq	1
c22d5d03f9d7f7d5e672001bdefbc5e3	750	Bw,Bb,Nw,Pb,Kb,Bw,Nb,Kb,Rw,,,,,,,Kb,Nb,,,,,,,Bw,Qw,,,,,,,Nb,Kb,,,,,,,Pw,Rb,,,,,,,Kw,Nw,,,,,,,Bb,Qw,Qw,Bb,Rb,Pw,Qb,Bw,Bw	darkGray	0	BbNpkBnk/R6k/n6B/Q6n/k6P/r6K/N6b/QQbrPqBB	1
8b833701b5cb1e5342460b4c71be14a9	755	Qw,Bb,Rw,Pb,Qb,Bw,Rb,Qw,Nw,,,,,,,Pb,Bb,,,,,,,Nw,Kw,,,Pb,Pb,,,Bb,Pw,,,Pb,Pb,,,Kw,Nb,,,,,,,Pw,Bw,,,,,,,Nb,Pw,Rw,Pb,Qw,Bb,Rb,Pw,Rw	darkGray	0	QbRpqBrQ/N6p/b6N/K2pp2b/P2pp2K/n6P/B6n/PRpQbrPR	1
b05701826b89c97014468dcf87949f32	762	Pw,Pw,Kw,Bb,Nw,Pb,Kb,Pw,Qb,,,,,,,Nb,Kw,,,,,,,Pw,Rw,,,Nb,Nb,,,Kw,Nb,,,Nb,Nb,,,Bb,Qw,,,,,,,Nw,Kb,,,,,,,Pb,Kw,Pb,Qb,Bw,Rb,Pw,Qw,Qb	lightGray	0	PPKbNpkP/q6n/K6P/R2nn2K/n2nn2b/Q6N/k6p/KpqBrPQq	1
ecb2f7f4602f42d8c1e0da41b7fd4053	767	Bb,Bb,Rw,Pb,Qb,Bw,Rb,Kw,Qw,,,,,,,Nb,Bb,,,,,,,Rw,Rb,,,Rb,Rb,,,Pb,Pw,,,Rb,Rb,,,Qb,Qb,,,,,,,Nw,Bw,,,,,,,Rb,Rw,Nb,Rw,Kb,Qw,Nw,Rb,Pw	lightRed	0	bbRpqBrK/Q6n/b6R/r2rr2p/P2rr2q/q6N/B6r/RnRkQNrP	1
88a9518312c8088b4c87b7c72f5edd5b	768	Qw,Pb,Rw,Bw,Qb,Pw,Rb,Kw,Kb,,,,,,,Nb,Bw,,,,,,,Bw,Nw,,,Bb,Bb,,,Kw,Pb,,,Bb,Bb,,,Pw,Kw,,,,,,,Nw,Bb,,,,,,,Bb,Pw,Qb,Kw,Rw,Nb,Qw,Kb,Qb	lightGray	0	QpRBqPrK/k6n/B6B/N2bb2K/p2bb2P/K6N/b6b/PqKRnQkq	1
b2813c8eccb070c600629fa77212fa8e	770	Bw,Kw,Qb,Bw,Rb,Kb,Qw,Kb,Qb,,,,,,,Kw,Pb,,,,,,,Qb,Rw,,,,,,,Nw,Nb,,,,,,,Rb,Qw,,,,,,,Kb,Kb,,,,,,,Qw,Kb,Kb,Bw,Nw,Pb,Kw,Bb,Nb	lightGray	0	BKqBrkQk/q6K/p6q/R6N/n6r/Q6k/k6Q/kkBNpKbn	1
cd348623674ceaddaba20aaa44ce2373	780	Pb,Bw,Kb,Pw,Nb,Bb,Kw,Qb,Nw,,,,,,,Bb,Qb,,,,,,,Kw,Kw,,,,,,,Pw,Rw,,,,,,,Nb,Bb,,,,,,,Bw,Qw,,,,,,,Kb,Kw,Nb,Rw,Kb,Qw,Nw,Rb,Kw	lightGray	0	pBkPnbKq/N6b/q6K/K6P/R6n/b6B/Q6k/KnRkQNrK	1
17aa17652de191da5deb3d435ceba14e	783	Rb,Pw,Qw,Bw,Rb,Pb,Qb,Rb,Bw,,,,,,,Qb,Nb,,,,,,,Nw,Rw,,,Nw,Nw,,,Pw,Kw,,,Nw,Nw,,,Kw,Bb,,,,,,,Bw,Nw,,,,,,,Nb,Pw,Pb,Rw,Bw,Qb,Pw,Rb,Qw	darkRed	0	rPQBrpqr/B6q/n6N/R2NN2P/K2NN2K/b6B/N6n/PpRBqPrQ	1
e77498b97f9f5c4f5662355aa322ea98	784	Qw,Qb,Nw,Pw,Kw,Bw,Nb,Kb,Bb,,,,,,,Nw,Rw,,,,,,,Rb,Pb,,,,,,,Kw,Qb,,,,,,,Qb,Bw,,,,,,,Nb,Rb,,,,,,,Rw,Nb,Nb,Rw,Pb,Qb,Nw,Rb,Rw	lightRed	0	QqNPKBnk/b6N/R6r/p6K/q6q/B6n/r6R/nnRpqNrR	1
a4a04fe9862d27dc6906c37c3980144c	794	Rw,Kb,Qw,Nb,Rw,Kw,Qb,Pw,Nb,,,,,,,Kw,Pw,,,,,,,Qb,Kb,,,Qw,Qw,,,Nb,Bw,,,Qw,Qw,,,Rw,Nw,,,,,,,Kb,Pb,,,,,,,Qw,Nw,Rb,Nw,Qw,Kb,Rw,Nb,Qw	lightGray	0	RkQnRKqP/n6K/P6q/k2QQ2n/B2QQ2R/N6k/p6Q/NrNQkRnQ	1
a395083fd52c6984a5d7772c1d0bd061	797	Qw,Rb,Bw,Qb,Pb,Rw,Bb,Kw,Pw,,,,,,,Qb,Kw,,,,,,,Bw,Bb,,,Rw,Rw,,,Rw,Nw,,,Rw,Rw,,,Pb,Pb,,,,,,,Qw,Kb,,,,,,,Bb,Nw,Kw,Bb,Nw,Pb,Kb,Bw,Nw	lightRed	0	QrBqpRbK/P6q/K6B/b2RR2R/N2RR2p/p6Q/k6b/NKbNpkBN	1
da204792a3dc30acfda9be8691483e63	804	Pb,Bw,Nb,Pb,Kb,Bb,Nw,Kw,Nw,,,,,,,Rw,Rb,,,,,,,Pb,Kb,,,,,,,Qw,Qw,,,,,,,Bb,Nb,,,,,,,Rb,Rw,,,,,,,Pw,Qw,Pw,Kw,Bw,Nb,Pb,Kb,Qb	lightGray	1	pBnpkbNK/N6R/r6p/k6Q/Q6b/n6r/R6P/QPKBnpkq	1
11e6a1088f8fb38656083df2b940c321	805	Rw,Bb,Qw,Pw,Rb,Bw,Qb,Pb,Pw,,,,,,,Bb,Nb,,,,,,,Rw,Bw,,,,,,,Pb,Kb,,,,,,,Qb,Pb,,,,,,,Bw,Nw,,,,,,,Rb,Pb,Bw,Qb,Pb,Rw,Bb,Qw,Kw	lightRed	0	RbQPrBqp/P6b/n6R/B6p/k6q/p6B/N6r/pBqpRbQK	3
810f1c22adff66c76c851e31fcbc64d2	816	Qb,Rb,Bw,Kw,Pw,Rw,Bb,Kw,Kb,,,,,,,Bw,Bw,,,,,,,Nb,Nw,,,Rb,Rb,,,Pb,Pb,,,Rb,Rb,,,Kb,Kw,,,,,,,Bb,Bb,,,,,,,Nw,Nb,Pb,Rw,Bw,Qb,Pw,Rb,Nb	lightGray	0	qrBKPRbK/k6B/B6n/N2rr2p/p2rr2k/K6b/b6N/npRBqPrn	1
2cf35a487ea5a111a89ca2e88e3c604f	818	Kw,Kw,Pw,Nw,Bb,Kb,Pb,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Rw,,,,,,,Kw,Pb,,,,,,,Pw,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Bb,Pb,Nw,Qw,Kb,Pw,Nb,Nb	darkRed	0	KKPNbkpp/Q6r/b6B/R6K/p6P/q6R/B6b/bpNQkPnn	1
b60f6ea66aa9862e0535683c76fdb9e6	820	Rw,Bw,Rb,Pb,Qb,Bb,Rw,Kw,Pb,,,,,,,Qw,Rw,,,,,,,Pw,Bw,,,,,,,Rb,Qb,,,,,,,Nw,Pw,,,,,,,Qb,Rb,,,,,,,Pb,Rb,Kw,Qb,Nw,Rb,Kb,Qw,Pb	lightRed	0	RBrpqbRK/p6Q/R6P/B6r/q6N/P6q/r6p/rKqNrkQp	5
881a2b0488ac3a3cde001aaf79ac2e34	821	Bw,Nb,Rw,Kb,Bw,Nw,Rb,Kw,Kw,,,,,,,Pb,Qb,,,,,,,Kb,Nw,,,,,,,Bb,Rb,,,,,,,Nw,Kb,,,,,,,Pw,Qw,,,,,,,Kw,Nw,Nw,Pb,Kw,Bb,Nb,Pw,Kb	lightRed	0	BnRkBNrK/K6p/q6k/N6b/r6N/k6P/Q6K/NNpKbnPk	1
cac03ed6ca974fd97f1c5e7632aecd19	822	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Bw,,,,,,,Kw,Kb,,,,,,,Qb,Pw,,,Pb,Pb,,,Nw,Nb,,,Pb,Pb,,,Rb,Bb,,,,,,,Kb,Kw,,,,,,,Qw,Nw,Bb,Qw,Pb,Rw,Bw,Qb,Pb	darkGray	0	RRRRRRRR/B6K/k6q/P2pp2N/n2pp2r/b6k/K6Q/NbQpRBqp	1
e97a76c0b5553b37e9bedc36000ae86b	826	Kw,Qb,Kw,Rb,Nw,Qw,Kb,Pb,Qb,,,,,,,Rw,Nw,,,,,,,Bb,Rb,,,,,,,Qw,Kb,,,,,,,Pw,Qw,,,,,,,Rb,Nb,,,,,,,Nw,Nb,Kw,Rw,Nw,Qb,Kb,Rb,Kb	lightGray	0	KqKrNQkp/q6R/N6b/r6Q/k6P/Q6r/n6N/nKRNqkrk	1
0415603df58c2163502295deed128a2e	827	Qb,Nw,Pb,Kw,Bb,Rb,Pw,Rw,Kb,,,,,,,Bb,Rb,,,,,,,Kw,Nb,,,Rw,Rw,,,Pb,Qw,,,Rw,Rw,,,Nw,Kw,,,,,,,Bw,Rw,,,,,,,Kb,Pw,Rb,Nw,Qw,Kb,Rw,Nb,Bb	darkRed	0	qNpKbrPR/k6b/r6K/n2RR2p/Q2RR2N/K6B/R6k/PrNQkRnb	1
df5b3fba846bbc29a501e022f654ffc0	828	Nb,Kb,Bw,Nb,Pw,Kw,Bb,Rw,Qb,,,,,,,Kb,Kw,,,,,,,Pb,Rb,,,Rb,Rb,,,Nw,Nw,,,Rb,Rb,,,Bb,Qw,,,,,,,Kw,Kb,,,,,,,Pw,Nb,Bw,Qb,Pw,Rb,Bb,Qw,Pb	darkGray	0	nkBnPKbR/q6k/K6p/r2rr2N/N2rr2b/Q6K/k6P/nBqPrbQp	1
fc4bf21f35884c02020ffe208aef6208	832	Qb,Pw,Nb,Bb,Kw,Pb,Nw,Qb,Bw,,,,,,,Rb,Nb,,,,,,,Pw,Pw,,,Nb,Nb,,,Qb,Kw,,,Nb,Nb,,,Bw,Bb,,,,,,,Rw,Nw,,,,,,,Pb,Rb,Pw,Nb,Bb,Kw,Pb,Rw,Pb	lightGray	0	qPnbKpNq/B6r/n6P/P2nn2q/K2nn2B/b6R/N6p/rPnbKpRp	1
eb8f23fc601e2338f94158543caae479	836	Bw,Pb,Rw,Bw,Qb,Pw,Rb,Rb,Kw,,,,,,,Nw,Qb,,,,,,,Pb,Nb,,,Pb,Pb,,,Kb,Rw,,,Pb,Pb,,,Bw,Kb,,,,,,,Nb,Qw,,,,,,,Rw,Bb,Bw,Kb,Pw,Nb,Bb,Kw,Nb	darkGray	0	BpRBqPrr/K6N/q6p/n2pp2k/R2pp2B/k6n/Q6R/bBkPnbKn	1
55acc41bda20b5eb5ef52d3d8cece4ac	838	Pw,Rb,Pw,Qb,Bw,Rw,Pb,Qw,Rw,,,,,,,Kb,Pb,,,,,,,Rb,Qb,,,Pw,Pw,,,Nw,Bw,,,Pw,Pw,,,Qb,Rb,,,,,,,Kw,Pw,,,,,,,Rw,Nw,Nb,Bw,Kw,Pw,Nw,Bb,Bw	darkRed	0	PrPqBRpQ/R6k/p6r/q2PP2N/B2PP2q/r6K/P6R/NnBKPNbB	1
bd5f57af4ed9c5b47b0ecf5fed027672	839	Kw,Qb,Pb,Rw,Bb,Qw,Pw,Pw,Qw,,,,,,,Qw,Bb,,,,,,,Bb,Rw,,,Rb,Rb,,,Rw,Pb,,,Rb,Rb,,,Pb,Kb,,,,,,,Qb,Bw,,,,,,,Nw,Rw,Bw,Rb,Pb,Qb,Nb,Rw,Kw	lightRed	0	KqpRbQPP/Q6Q/b6b/R2rr2R/p2rr2p/k6q/B6N/RBrpqnRK	1
0c4ca98747a95016865f4ee3d56b86db	840	Qb,Qb,Bw,Rb,Pw,Qw,Bb,Pb,Rw,,,,,,,Bb,Pb,,,,,,,Kw,Qw,,,Bw,Bw,,,Pw,Bb,,,Bw,Bw,,,Rb,Rb,,,,,,,Bw,Pw,,,,,,,Qb,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	darkRed	0	qqBrPQbp/R6b/p6K/Q2BB2P/b2BB2r/r6B/P6q/RRRRRRRR	3
8ed04f9a85d33eaa07b03b9df8cf4886	841	Nw,Kb,Rb,Nw,Qb,Kw,Rw,Qb,Nw,,,,,,,Kb,Pb,,,,,,,Pb,Kw,,,,,,,Nb,Bb,,,,,,,Bw,Nb,,,,,,,Kw,Pw,,,,,,,Pw,Nb,Kw,Rw,Nw,Qb,Kb,Rb,Pw	lightGray	0	NkrNqKRq/N6k/p6p/K6n/b6B/n6K/P6P/nKRNqkrP	1
19cedf5742f6133f1d94878bb8293660	844	Nw,Bb,Rw,Pw,Qw,Bw,Nb,Pw,Nw,,,,,,,Qw,Qb,,,,,,,Bb,Kb,,,,,,,Rw,Rb,,,,,,,Pb,Nb,,,,,,,Qb,Qw,,,,,,,Bw,Kb,Bb,Qw,Pb,Rw,Bw,Qb,Rb	lightRed	0	NbRPQBnP/N6Q/q6b/k6R/r6p/n6q/Q6B/kbQpRBqr	3
742b098794f9b8995c72301a875590b9	845	Nb,Rb,Kb,Qb,Nw,Rw,Kw,Pb,Nw,,,,,,,Kb,Bb,,,,,,,Bw,Kw,,,,,,,Nw,Pw,,,,,,,Pb,Nb,,,,,,,Kw,Bw,,,,,,,Bb,Pb,Rb,Bw,Qb,Pb,Rw,Bb,Qb	lightRed	0	nrkqNRKp/N6k/b6B/K6N/P6p/n6K/B6b/prBqpRbq	3
4fe2c3cc1dd40da597aebf99cc3c74f2	846	Kb,Rw,Nb,Qw,Kb,Rb,Nw,Kw,Bw,,,,,,,Kb,Kb,,,,,,,Pb,Pw,,,Nb,Nb,,,Nw,Nb,,,Nb,Nb,,,Bb,Bb,,,,,,,Kw,Kw,,,,,,,Pw,Rb,Qw,Pw,Rb,Bw,Qb,Pb,Pw	lightRed	0	kRnQkrNK/B6k/k6p/P2nn2N/n2nn2b/b6K/K6P/rQPrBqpP	3
9071e11b7d1e57fdc8745bfe430326f3	850	Kw,Qw,Bb,Rw,Pb,Qb,Bw,Qb,Pb,,,,,,,Nb,Kb,,,,,,,Qw,Bb,,,,,,,Kb,Nw,,,,,,,Rb,Pw,,,,,,,Nw,Kw,,,,,,,Qb,Kb,Nw,Bb,Kw,Pw,Nb,Bw,Nb	darkRed	0	KQbRpqBq/p6n/k6Q/b6k/N6r/P6N/K6q/kNbKPnBn	1
